App,Package,Start Time,Duration,Filename
"System",,"Jun 8, 2016 @ 04:39:57 PM","7 min 5 sec","myfile.db"

Time  [ms],"Battery Remaining (%) [%]",Time  [ms],"Battery Status",Time  [ms],"Memory Usage [KB]",Time  [ms],"Screen Brightness",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU3 Frequency [kHz]",Time  [ms],"CPU4 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",Time  [ms],"CPU3 Load [%]",Time  [ms],"CPU4 Load [%]",Time  [ms],"Application State",Description,
37,100,38,1,55,1065604,33,1,34,47965,0,38,320000,39,0,41,77,43,7,45,2265600,56,0,56,0,34,0,53,100,56,0,57,0,34,0,34,0,,
58,100,58,1,143,1066060,57,1,58,1591259,1257862,58,200000,59,0,60,100,63,25,142,2265600,143,0,144,0,57,0,143,70,144,0,144,0,57,0,58,0,,
145,100,145,1,243,1066628,144,1,145,1114500,781103,145,200000,146,0,146,62,149,15,242,2265600,244,1267200,244,0,144,0,243,44,244,0,245,0,144,0,144,0,,
245,100,245,1,344,1067220,245,1,245,701309,367912,246,320000,246,0,247,26,249,11,342,2265600,344,1267200,345,0,245,0,343,36,344,0,345,0,245,0,245,0,,
346,100,346,1,444,1067924,345,1,346,574173,240776,346,320000,346,0,347,19,349,9,443,2265600,444,1267200,445,0,345,0,444,30,445,0,445,0,345,0,345,0,,
446,100,446,1,544,1068524,445,1,446,478821,145424,447,320000,447,0,448,15,450,7,543,2265600,544,1267200,545,0,445,0,544,22,545,0,545,0,446,0,446,0,,
546,100,546,1,644,1068896,546,1,546,351686,18289,547,320000,547,0,547,10,551,5,643,2265600,644,1267200,645,0,546,0,644,54,645,18,646,0,546,0,546,0,,
646,100,646,1,745,1069128,646,1,646,937728,604331,647,320000,647,0,647,36,650,16,743,2265600,745,2265600,746,0,646,0,744,20,746,30,747,0,646,0,646,0,,
748,100,748,1,845,1069500,747,1,748,796661,463264,749,320000,749,0,750,31,752,13,844,2265600,845,2265600,846,0,747,0,844,11,846,36,846,0,748,0,748,0,,
847,100,847,1,945,1069032,846,1,847,748985,415588,849,320000,850,0,850,21,853,10,944,2265600,946,2265600,947,0,846,0,945,40,946,11,947,0,847,0,847,0,,
948,100,948,1,1045,1069032,947,1,948,812553,479156,948,320000,949,0,950,30,952,15,1044,2265600,1046,1497600,1047,0,947,0,1045,20,1046,36,1047,0,948,0,948,0,,
1048,100,1048,1,1146,1069032,1047,1,1047,548081,214684,1048,320000,1048,0,1049,21,1051,11,1144,2265600,1146,1267200,1147,0,1047,0,1146,30,1147,11,1147,0,1047,0,1047,0,,
1148,100,1148,1,1246,1069032,1147,1,1148,526182,192785,1148,320000,1149,0,1149,26,1151,9,1245,2265600,1246,1267200,1247,0,1148,0,1245,20,1247,33,1247,0,1148,0,1148,0,,
1248,100,1248,1,1346,1069032,1247,1,1248,461984,128587,1248,320000,1249,0,1250,30,1252,10,1345,2265600,1347,1267200,1348,0,1248,0,1346,10,1347,12,1348,0,1248,0,1248,0,,
1350,100,1350,1,1447,1069028,1348,1,1350,212648,0,1350,320000,1351,0,1351,5,1354,2,1445,2265600,1447,1267200,1448,0,1349,0,1446,20,1448,11,1448,0,1349,0,1349,0,,
1451,100,1451,1,1547,1069020,1449,1,1451,367262,33865,1452,320000,1452,0,1453,15,1456,6,1546,1267200,1547,2265600,1549,0,1450,0,1547,10,1548,25,1549,0,1450,0,1450,0,,
1550,100,1550,1,1648,1069020,1549,1,1550,442417,109020,1551,320000,1551,0,1552,22,1555,6,1646,1267200,1648,2265600,1651,0,1549,0,1647,20,1650,30,1651,0,1550,0,1550,0,,
1653,100,1654,1,1748,1069020,1652,1,1653,564932,231535,1654,320000,1655,0,1656,22,1660,9,1746,1267200,1748,2265600,1750,0,1652,0,1747,22,1749,41,1750,0,1653,0,1653,0,,
1751,100,1751,1,1848,1069020,1750,1,1751,748354,414957,1751,320000,1752,0,1753,31,1755,12,1847,1267200,1848,2265600,1849,0,1750,0,1848,10,1849,18,1850,0,1751,0,1751,0,,
1851,100,1851,1,1948,1069144,1850,1,1851,331173,0,1852,320000,1852,0,1853,15,1855,6,1947,2265600,1948,2265600,1949,0,1850,0,1948,30,1949,10,1950,0,1851,0,1851,0,,
1951,100,1951,1,2048,1069144,1950,1,1951,637741,304344,1951,320000,1952,0,1952,15,1954,7,2047,1267200,2049,2265600,2050,0,1950,0,2048,20,2049,10,2050,0,1950,0,1951,0,,
2051,100,2051,1,2149,1069640,2050,1,2051,247092,0,2052,320000,2052,0,2053,14,2055,6,2147,1267200,2149,2265600,2150,0,2051,0,2148,12,2149,44,2150,0,2051,0,2051,0,,
2151,100,2151,1,2249,1069764,2150,1,2151,752975,419578,2152,320000,2152,0,2153,33,2155,14,2248,2265600,2249,1958400,2250,0,2150,0,2249,45,2250,70,2250,0,2151,0,2151,0,,
2251,100,2251,1,2350,1070648,2251,1,2251,1526240,1192843,2251,320000,2252,0,2252,55,2254,23,2348,2265600,2350,1267200,2351,0,2251,0,2349,60,2351,30,2352,0,2251,0,2251,0,,
2353,100,2353,1,2450,1071304,2352,1,2353,1084746,751349,2353,320000,2354,0,2355,50,2358,22,2448,1728000,2450,2265600,2451,0,2352,0,2449,33,2450,100,2451,0,2353,0,2353,0,,
2452,100,2452,1,2550,1071552,2451,1,2452,1880197,1546800,2452,320000,2452,0,2453,61,2455,29,2549,2265600,2550,2265600,2551,0,2451,0,2550,100,2551,22,2552,0,2451,0,2451,0,,
2553,100,2553,1,2655,1071676,2552,1,2553,1940882,1607485,2554,320000,2554,0,2555,63,2557,23,2651,2265600,2655,1497600,2658,0,2552,0,2653,100,2658,20,2659,0,2553,0,2553,0,,
2662,100,2663,1,2751,1072048,2660,1,2662,1718025,1384628,2664,320000,2665,0,2667,63,2674,30,2749,2265600,2752,1267200,2753,0,2661,0,2750,100,2753,25,2754,0,2662,0,2662,0,,
2755,100,2756,1,2854,1072544,2754,1,2755,1698897,1365500,2756,320000,2757,0,2758,62,2760,26,2852,2265600,2855,1267200,2856,0,2754,0,2854,100,2856,22,2856,0,2755,0,2755,0,,
2857,100,2857,1,2953,1074044,2856,1,2857,1685980,1352583,2858,320000,2858,0,2860,63,2866,29,2952,2265600,2954,2265600,2954,0,2857,0,2953,60,2954,80,2955,0,2857,0,2857,0,,
2955,100,2956,1,3054,1073960,2955,1,2955,2226938,1893541,2956,320000,2956,0,2957,70,2959,32,3052,2265600,3054,2265600,3055,0,2955,0,3053,50,3054,11,3055,0,2955,0,2942,1,started,
