App,Package,Start Time,Duration,Filename
"System",,"Dec 31, 2019 @ 01:49:12 AM","7 min 43 sec","myfile.db"

Time  [ms],"Battery Remaining (%) [%]",Time  [ms],"Battery Status",Time  [ms],"Memory Usage [KB]",Time  [ms],"Screen Brightness",Time  [ms],"Battery Power* [uW]",Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU3 Frequency [kHz]",Time  [ms],"CPU4 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",Time  [ms],"CPU3 Load [%]",Time  [ms],"CPU4 Load [%]",Time  [ms],"Application State",Description,
0,100,0,1,67,1122560,69,1,70,1098608,70,320000,71,0,71,29,125,5,66,2265600,68,2265600,69,0,70,0,67,19,68,50,69,0,70,0,70,0,,
70,100,70,1,118,1122772,120,1,121,319902,122,320000,122,0,123,11,227,11,116,2265600,118,2265600,120,0,121,0,117,20,120,0,120,0,121,0,121,0,,
121,100,122,1,218,1120452,221,1,222,630516,223,320000,223,0,224,22,325,14,217,2265600,219,1958400,221,0,222,0,217,25,220,20,221,0,222,0,222,0,,
222,100,222,1,318,1120320,320,1,321,892013,322,320000,322,0,323,28,425,11,317,2265600,319,2265600,320,0,320,0,318,36,319,20,320,0,321,0,321,0,,
321,100,321,1,418,1120544,420,1,420,748985,421,320000,421,0,422,22,525,11,417,2265600,418,2265600,419,0,420,0,418,25,419,22,420,0,420,0,420,0,,
421,100,421,1,518,1120912,520,1,521,669525,521,320000,522,0,523,23,626,13,517,2265600,519,2265600,520,0,520,0,518,12,519,30,520,0,520,0,521,0,,
521,100,521,1,619,1121160,622,1,622,828445,623,320000,623,0,624,26,725,8,618,2265600,619,2265600,621,0,622,0,619,22,620,30,621,0,622,0,622,0,,
622,100,622,1,719,1121384,721,1,721,558281,722,320000,722,0,723,16,837,6,718,2265600,719,2265600,720,0,721,0,719,10,720,25,721,0,721,0,721,0,,
721,100,721,1,821,1121632,824,1,826,117311,828,320000,830,0,832,14,926,10,819,1190400,822,1574400,823,0,826,0,821,10,823,11,824,0,826,0,826,0,,
828,100,828,1,920,1121876,922,1,922,717201,923,320000,923,0,924,23,1034,9,919,960000,921,2265600,921,0,922,0,920,0,921,45,922,0,922,0,922,0,,
923,100,923,1,1022,1122092,1025,1,1027,141805,1028,320000,1028,0,1030,29,1134,8,1020,960000,1022,1190400,1024,0,1025,0,1021,18,1023,27,1024,0,1026,0,1026,0,,
1027,100,1027,1,1122,1122340,1125,1,1126,837508,1127,320000,1128,0,1129,26,1247,3,1120,2265600,1122,1190400,1124,0,1125,0,1121,50,1124,11,1124,0,1126,0,1126,0,,
1127,100,1127,1,1223,1122588,1227,1,1229,61284,1230,320000,1236,0,1239,19,1327,18,1220,2265600,1225,960000,1226,0,1228,0,1222,0,1226,27,1227,0,1228,0,1229,0,,
1229,100,1229,1,1322,1122116,1323,1,1324,1321096,1324,320000,1324,0,1325,37,1431,10,1320,2265600,1322,2265600,1323,0,1323,0,1321,33,1322,50,1323,0,1323,0,1323,0,,
1324,100,1324,1,1422,1122116,1425,1,1425,312245,1426,320000,1426,0,1427,22,1529,7,1421,2265600,1423,960000,1424,0,1425,0,1422,18,1424,11,1424,0,1425,0,1425,0,,
1426,100,1426,1,1522,1122116,1524,1,1524,502949,1525,320000,1525,0,1526,11,1639,8,1521,2265600,1523,960000,1523,0,1524,0,1522,30,1523,11,1524,0,1524,0,1524,0,,
1524,100,1525,1,1624,1122240,1628,1,1630,137208,1632,320000,1633,0,1634,30,1731,8,1622,1036800,1624,960000,1627,0,1629,0,1623,36,1627,18,1628,0,1630,0,1630,0,,
1631,100,1631,1,1724,1122240,1726,1,1727,502949,1728,320000,1728,0,1729,20,1837,8,1722,2265600,1724,960000,1725,0,1726,0,1723,30,1725,11,1725,0,1727,0,1727,0,,
1727,100,1727,1,1824,1122364,1827,1,1829,166078,1831,320000,1831,0,1833,21,1936,2,1823,1267200,1825,960000,1826,0,1828,0,1824,33,1826,10,1827,0,1828,0,1828,0,,
1830,100,1830,1,1925,1122364,1928,1,1930,216355,1931,320000,1932,0,1933,11,2032,7,1923,2265600,1926,960000,1927,0,1929,0,1925,11,1927,18,1928,0,1929,0,1930,0,,
1930,100,1930,1,2025,1122344,2027,1,2028,351790,2029,320000,2029,0,2030,16,2132,3,2023,1036800,2025,2265600,2026,0,2027,0,2024,12,2026,20,2027,0,2028,0,2028,0,,
2028,100,2028,1,2125,1122344,2127,1,2128,160982,2129,320000,2129,0,2130,9,2237,9,2124,1036800,2125,2265600,2126,0,2127,0,2125,0,2126,10,2127,0,2128,0,2128,0,,
2128,100,2128,1,2225,1122344,2229,1,2230,598301,2231,320000,2232,0,2233,21,2332,10,2224,2265600,2226,960000,2228,0,2229,0,2225,36,2227,11,2228,0,2230,0,2230,0,,
2230,100,2231,1,2325,1122344,2327,1,2328,462930,2329,320000,2329,0,2330,20,2437,12,2324,2265600,2326,2265600,2327,0,2328,0,2325,11,2326,18,2327,0,2328,0,2328,0,,
2328,100,2329,1,2426,1122344,2429,1,2431,757220,2432,320000,2433,0,2434,27,2531,12,2424,2265600,2427,960000,2429,0,2430,0,2425,46,2428,11,2429,0,2430,0,2431,0,,
2431,100,2431,1,2526,1122344,2527,1,2528,748985,2528,320000,2529,0,2529,25,2644,7,2525,2265600,2526,2265600,2527,0,2528,0,2526,27,2527,20,2527,0,2528,0,2528,0,,
2528,100,2528,1,2629,1122344,2639,1,2640,23710,2641,320000,2641,0,2642,16,2733,10,2625,960000,2631,300000,2637,0,2639,0,2627,10,2635,9,2639,0,2640,0,2640,0,,
2640,100,2640,1,2727,1122468,2729,1,2730,955580,2730,320000,2731,0,2731,22,2834,9,2725,2265600,2727,2265600,2728,0,2729,0,2726,40,2728,20,2729,0,2729,0,2730,0,,
2730,100,2730,1,2827,1122468,2829,1,2830,369812,2831,320000,2831,0,2832,20,2934,11,2826,1190400,2828,2265600,2829,0,2830,0,2827,22,2829,18,2829,0,2830,0,2830,0,,
2831,100,2831,1,2927,1122468,2929,1,2930,717201,2931,320000,2931,0,2932,23,3038,7,2926,2265600,2928,2265600,2929,0,2930,0,2927,27,2929,18,2929,0,2930,0,2930,0,,
2930,100,2931,1,3028,1122580,3031,1,3033,124604,3034,320000,3034,0,3035,16,3133,5,3026,1190400,3029,2265600,3030,0,3032,0,3028,33,3030,0,3031,0,3032,0,3032,0,,
3033,100,3033,1,3127,1122580,3129,1,3129,478821,3130,320000,3130,0,3131,15,3233,6,3126,2265600,3128,2265600,3129,0,3129,0,3127,20,3128,10,3129,0,3129,0,3129,0,,
3130,100,3130,1,3228,1122580,3229,1,3230,124604,3230,320000,3231,0,3231,19,3350,15,3227,2265600,3228,1190400,3229,0,3230,0,3227,0,3229,33,3229,0,3230,0,3230,0,,
3230,100,3230,1,3330,1123668,3333,1,3335,224804,3339,320000,3345,0,3346,63,3434,24,3327,883200,3330,960000,3332,0,3334,0,3329,44,3332,66,3333,0,3334,0,3334,0,,
